2.690000000000000000e+03
2.689743896484375000e+03
2.689487548828125000e+03
2.689231445312500000e+03
2.688975341796875000e+03
2.688718994140625000e+03
2.688462890625000000e+03
2.688206542968750000e+03
2.687950439453125000e+03
2.687694091796875000e+03
2.687437988281250000e+03
2.687181884765625000e+03
2.686925537109375000e+03
2.686669433593750000e+03
2.686413330078125000e+03
2.686156982421875000e+03
2.685900634765625000e+03
2.685644775390625000e+03
2.685388427734375000e+03
2.685132080078125000e+03
2.684875976562500000e+03
2.684619873046875000e+03
2.684363525390625000e+03
2.684107421875000000e+03
2.683851318359375000e+03
2.683594970703125000e+03
2.683338623046875000e+03
2.683082519531250000e+03
2.682826416015625000e+03
2.682570068359375000e+03
2.682313964843750000e+03
2.682057861328125000e+03
2.681801513671875000e+03
2.681545166015625000e+03
2.681289062500000000e+03
2.681032958984375000e+03
2.680776611328125000e+03
2.680520507812500000e+03
2.680264404296875000e+03
2.680008056640625000e+03
2.679751953125000000e+03
2.679495849609375000e+03
2.679239501953125000e+03
2.678983398437500000e+03
2.678727050781250000e+03
2.678470947265625000e+03
2.678214843750000000e+03
2.677958496093750000e+03
2.677702392578125000e+03
2.677446289062500000e+03
2.677189941406250000e+03
2.676933593750000000e+03
2.676677490234375000e+03
2.676421386718750000e+03
2.676165039062500000e+03
2.675908935546875000e+03
2.675652832031250000e+03
2.675396484375000000e+03
2.675140136718750000e+03
2.674884033203125000e+03
2.674627929687500000e+03
2.674371582031250000e+03
2.674115478515625000e+03
2.673859375000000000e+03
2.673603027343750000e+03
2.673346679687500000e+03
2.673090820312500000e+03
2.672834472656250000e+03
2.672578125000000000e+03
2.672322021484375000e+03
2.672065917968750000e+03
2.671809570312500000e+03
2.671553466796875000e+03
2.671297363281250000e+03
2.671041015625000000e+03
2.670784912109375000e+03
2.670528564453125000e+03
2.670272460937500000e+03
2.670016357421875000e+03
2.669760009765625000e+03
2.669503906250000000e+03
2.669247558593750000e+03
2.668991455078125000e+03
2.668735107421875000e+03
2.668479003906250000e+03
2.668222900390625000e+03
2.667966552734375000e+03
2.667710449218750000e+03
2.667454101562500000e+03
2.667197998046875000e+03
2.666941650390625000e+03
2.666685546875000000e+03
2.666429443359375000e+03
2.666173095703125000e+03
2.665916992187500000e+03
2.665660888671875000e+03
2.665404541015625000e+03
2.665148193359375000e+03
2.664892333984375000e+03
